,ControllerSupport,PlatformMac,PlatformWindows,PlatformLinux
6283,True,True,True,True
6284,False,False,True,False
6285,True,False,True,False
6286,True,True,True,True
6287,True,True,True,False
6288,False,True,True,True
6289,True,False,True,False
6290,False,True,True,True
6291,False,False,True,False
6292,False,False,True,False
6293,False,False,True,False
6294,False,True,True,True
6295,False,False,True,False
6296,False,True,True,True
6297,False,False,True,False
6298,False,False,True,False
6299,False,False,True,False
6300,True,True,True,True
6301,True,True,True,False
6302,False,True,True,False
6303,False,False,True,False
6304,False,False,True,False
6305,False,False,True,False
6306,True,False,True,False
6307,False,True,True,False
6308,False,False,True,True
6309,False,False,True,False
6310,True,False,True,False
6311,True,False,True,False
6312,True,False,True,False
6313,False,False,True,False
6314,False,False,True,False
6315,True,False,True,False
6316,False,False,True,False
6317,True,False,True,False
6318,False,False,True,False
6319,False,False,True,False
6320,False,True,True,False
6321,False,True,True,True
6322,False,True,True,True
6323,False,False,True,True
6324,False,False,True,False
6325,False,False,True,False
6326,True,True,True,True
6327,True,False,True,False
6328,True,False,True,False
6329,True,True,True,True
6330,True,False,True,False
6331,False,True,True,False
6332,True,False,True,False
6333,False,False,True,False
6334,False,False,True,False
6335,False,False,True,False
6336,False,False,True,False
6337,False,True,True,True
6338,True,False,True,False
6339,True,True,True,True
6340,True,False,True,False
6341,False,False,True,False
6342,False,False,True,False
6343,False,False,True,False
6344,True,False,True,False
6345,False,False,True,False
6346,False,False,True,False
6347,False,False,True,False
6348,False,True,True,True
6349,True,False,True,False
6350,False,False,True,False
6351,False,False,True,False
6352,False,False,True,False
6353,True,True,True,True
6354,False,False,True,False
6355,False,True,True,True
6356,True,False,True,False
6357,False,False,True,False
6358,False,False,True,False
6359,True,False,True,False
6360,False,False,True,False
6361,False,False,True,False
6362,False,False,True,False
6363,True,True,True,True
6364,True,True,True,True
6365,False,True,True,True
6366,True,False,True,False
6367,False,False,True,False
6368,False,True,True,True
6369,False,True,True,True
6370,False,True,True,False
6371,False,False,True,False
6372,True,False,True,False
6373,False,False,True,False
6374,False,True,True,False
6375,True,True,True,False
6376,True,True,True,True
6377,False,False,True,False
6378,False,True,True,True
6379,True,True,True,True
6380,False,False,True,False
6381,True,False,True,False
6382,True,False,True,True
6383,False,True,True,True
6384,False,False,True,False
6385,True,True,True,False
6386,False,False,True,False
6387,True,False,True,False
6388,False,False,True,False
6389,False,True,True,True
6390,True,True,True,True
6391,False,True,True,False
6392,False,True,True,False
6393,False,True,True,False
6394,True,False,True,False
6395,False,True,True,True
6396,True,False,True,False
6397,False,False,True,False
6398,False,False,True,False
6399,True,True,True,False
6400,False,True,True,True
6401,False,True,True,True
6402,True,True,True,True
6403,False,False,True,False
6404,True,True,True,True
6405,False,False,True,False
6406,True,False,True,False
6407,False,False,True,True
6408,True,False,True,False
6409,False,False,True,False
6410,False,False,True,False
6411,True,True,True,True
6412,True,False,True,False
6413,False,True,True,True
6414,False,True,True,False
6415,False,True,True,False
6416,False,True,True,False
6417,False,True,True,True
6418,True,False,True,False
6419,True,True,True,True
6420,False,True,True,False
6421,False,True,True,True
6422,False,True,True,True
6423,False,False,True,False
6424,False,False,True,False
6425,False,False,True,False
6426,False,False,True,False
6427,False,False,True,False
6428,False,False,True,False
6429,False,False,True,False
6430,False,False,True,False
6431,True,True,True,True
6432,True,True,True,True
6433,False,False,True,False
6434,False,False,True,False
6435,True,True,True,False
6436,False,True,True,True
6437,True,False,True,False
6438,False,False,True,False
6439,False,False,True,False
6440,True,False,True,False
6441,False,False,True,False
6442,False,False,True,False
6443,False,True,True,False
6444,True,False,True,False
6445,False,False,True,False
6446,True,False,True,False
6447,False,False,True,False
6448,False,False,True,False
6449,False,True,True,False
6450,False,True,True,True
6451,True,True,True,True
6452,False,False,True,False
6453,True,True,True,True
6454,True,False,True,False
6455,False,True,True,True
6456,False,True,True,True
6457,False,False,True,False
6458,False,False,True,False
6459,True,True,True,True
6460,False,False,True,False
6461,True,True,True,True
6462,False,True,True,True
6463,False,True,True,True
6464,False,False,True,False
6465,False,True,True,True
6466,False,False,True,False
6467,False,False,True,True
6468,False,True,True,True
6469,False,True,True,True
6470,False,True,True,True
6471,True,True,True,True
6472,True,True,True,False
6473,False,True,True,True
6474,False,True,True,False
6475,False,True,True,True
6476,False,False,True,False
6477,False,False,True,False
6478,False,True,True,True
6479,True,False,True,False
6480,False,False,True,False
6481,False,True,True,True
6482,False,False,True,False
6483,False,False,True,False
6484,False,True,True,True
6485,True,True,True,False
6486,True,False,True,False
6487,True,True,True,False
6488,True,False,True,False
6489,False,False,True,False
6490,False,False,True,False
6491,False,False,True,False
6492,False,False,True,False
6493,False,False,True,False
6494,True,False,True,False
6495,False,False,True,False
6496,True,False,True,False
6497,True,False,True,False
6498,True,False,True,False
6499,True,False,True,False
6500,False,False,True,False
6501,False,False,True,False
6502,True,False,True,False
6503,True,False,True,False
6504,True,False,True,False
6505,False,True,True,False
6506,True,True,True,True
6507,True,True,True,False
6508,False,False,True,False
6509,True,False,True,False
6510,False,True,True,True
6511,False,True,True,True
6512,False,False,True,False
6513,True,True,True,True
6514,True,True,True,True
6515,False,False,True,False
6516,False,True,True,True
6517,False,False,True,False
6518,False,False,True,False
6519,False,False,True,False
6520,True,True,True,True
6521,False,False,True,False
6522,True,False,True,False
6523,False,True,True,True
6524,False,False,True,False
6525,False,False,True,False
6526,True,True,True,True
6527,False,False,True,False
6528,False,False,True,False
6529,False,False,True,False
6530,True,True,True,True
6531,True,True,True,True
6532,False,True,True,False
6533,False,False,True,False
6534,True,True,True,True
6535,False,True,True,True
6536,False,True,True,False
6537,True,True,True,True
6538,True,False,True,False
6539,False,False,True,False
6540,False,False,True,False
6541,False,False,True,False
6542,False,False,True,False
6543,True,False,True,False
6544,False,False,True,False
6545,False,True,True,False
6546,False,False,True,True
6547,False,False,True,False
6548,False,False,True,False
6549,True,True,True,True
6550,True,True,True,True
6551,False,False,True,False
6552,False,True,True,True
6553,False,False,True,False
6554,False,True,True,True
6555,False,False,True,False
6556,False,False,True,False
6557,False,False,True,False
6558,False,False,True,False
6559,False,True,True,False
6560,True,True,True,True
6561,False,False,True,False
6562,False,True,True,True
6563,False,True,True,True
6564,True,False,True,False
6565,False,False,True,True
6566,False,False,True,False
6567,False,False,True,False
6568,False,False,True,False
6569,True,False,True,True
6570,True,False,True,False
6571,False,False,True,False
6572,False,False,True,False
6573,False,False,True,False
6574,False,False,True,False
6575,False,False,True,False
6576,False,False,True,False
6577,False,False,True,False
6578,False,True,True,True
6579,False,True,True,True
6580,False,False,True,True
6581,True,True,True,True
6582,False,True,True,True
6583,False,False,True,False
6584,True,False,True,False
6585,False,True,True,False
6586,False,False,True,False
6587,False,True,True,False
6588,False,True,True,False
6589,True,False,True,False
6590,True,False,True,False
6591,False,False,True,False
6592,False,False,True,False
6593,True,False,True,True
6594,False,True,True,True
6595,True,True,True,False
6596,False,False,True,False
6597,False,True,True,True
6598,False,False,True,False
6599,True,False,True,False
6600,False,True,True,False
6601,False,True,True,True
6602,True,True,True,True
6603,False,False,True,False
6604,False,False,True,False
6605,True,True,True,False
6606,True,True,True,False
6607,True,False,True,False
6608,True,False,True,False
6609,True,False,True,False
6610,True,False,True,False
6611,True,False,True,False
6612,False,False,True,False
6613,False,True,True,True
6614,False,False,True,False
6615,False,False,True,False
6616,False,False,True,False
6617,True,False,True,False
6618,True,False,True,False
6619,True,False,True,False
6620,False,False,True,False
6621,False,False,True,False
6622,False,False,True,False
6623,True,False,True,False
6624,True,True,True,True
6625,False,True,True,True
6626,True,True,True,False
6627,False,True,True,False
6628,True,True,True,False
6629,False,False,True,False
6630,True,True,True,True
6631,False,False,True,False
6632,False,False,True,False
6633,False,False,True,False
6634,False,True,True,True
6635,True,False,True,False
6636,False,True,True,False
6637,False,False,True,False
6638,False,True,True,True
6639,True,True,True,True
6640,True,False,True,False
6641,False,False,True,False
6642,False,False,True,False
6643,False,True,True,True
6644,True,True,True,False
6645,False,True,True,True
6646,False,False,True,True
6647,False,True,True,False
6648,False,False,True,False
6649,False,True,True,False
6650,False,False,True,False
6651,False,False,True,False
6652,False,False,True,False
6653,True,False,True,False
6654,False,True,True,True
6655,True,True,True,True
6656,False,True,True,True
6657,False,False,True,False
6658,True,True,True,True
6659,True,False,True,False
6660,False,True,True,True
6661,False,False,True,False
6662,False,False,True,False
6663,True,False,True,False
6664,False,False,True,False
6665,True,True,True,True
6666,False,True,True,True
6667,False,True,True,True
6668,False,True,True,True
6669,True,False,True,False
6670,False,True,True,True
6671,True,False,True,False
6672,False,False,True,True
6673,False,False,True,False
6674,False,False,True,False
6675,True,False,True,False
6676,False,False,True,False
6677,False,True,True,True
6678,False,False,True,True
6679,False,False,True,True
6680,False,True,True,False
6681,False,True,True,True
6682,True,False,True,False
6683,False,False,True,False
6684,False,True,True,True
6685,True,False,True,False
6686,False,False,True,False
6687,True,False,True,True
6688,False,False,True,False
6689,False,True,True,True
6690,False,False,True,False
6691,False,True,True,True
6692,False,True,True,True
6693,False,True,True,False
6694,False,True,True,True
6695,True,True,True,True
6696,True,True,True,True
6697,False,False,True,False
6698,False,True,True,True
6699,False,True,True,False
6700,True,False,True,True
6701,False,True,True,True
6702,False,False,True,False
6703,False,False,True,False
6704,True,False,True,False
6705,False,False,True,False
6706,False,False,True,False
6707,True,False,True,False
6708,False,True,True,True
6709,True,False,True,False
6710,False,True,True,False
6711,False,True,True,False
6712,False,True,True,True
6713,False,False,True,False
6714,False,False,True,False
6715,False,False,True,False
6716,False,False,True,False
6717,False,True,True,True
6718,False,True,True,True
6719,True,False,True,False
6720,False,False,True,False
6721,False,False,True,False
6722,False,False,True,False
6723,False,True,True,True
6724,False,False,True,False
6725,False,False,True,False
6726,True,False,True,False
6727,False,False,True,False
6728,False,True,True,True
6729,False,False,True,True
6730,False,True,True,True
6731,False,True,True,True
6732,False,True,True,False
6733,False,True,True,False
6734,True,True,True,False
6735,True,False,True,False
6736,True,False,True,True
6737,False,True,True,True
6738,False,False,True,False
6739,False,False,True,False
6740,False,False,True,False
6741,False,False,True,False
6742,False,True,True,True
6743,False,False,True,False
6744,False,False,True,False
6745,False,True,True,False
6746,False,False,True,False
6747,True,False,True,False
6748,False,False,True,False
6749,False,False,True,False
6750,False,False,True,False
6751,True,False,True,False
6752,False,True,True,True
6753,False,True,True,True
6754,False,True,True,True
6755,False,False,True,False
6756,False,False,True,False
6757,False,False,True,False
6758,True,True,True,False
6759,False,True,True,True
6760,False,False,True,False
6761,True,True,True,True
6762,True,False,True,False
6763,True,False,True,False
6764,False,True,True,False
6765,False,False,True,False
6766,False,False,True,False
6767,True,False,True,False
6768,False,True,True,True
6769,False,False,True,False
6770,True,False,True,False
6771,False,True,True,False
6772,False,False,True,False
6773,False,False,True,True
6774,False,True,True,True
6775,False,False,True,False
6776,False,False,True,False
6777,False,True,True,True
6778,False,False,True,False
6779,True,False,True,False
6780,True,False,True,False
6781,False,False,True,False
6782,False,True,True,True
6783,False,True,True,True
6784,True,True,True,True
6785,False,True,True,False
6786,False,False,True,False
6787,False,False,True,False
6788,False,True,True,True
6789,True,True,True,True
6790,True,True,True,True
6791,True,True,True,True
6792,False,True,True,False
6793,False,False,True,False
6794,False,True,True,True
6795,False,False,True,False
6796,False,False,True,False
6797,False,False,True,True
6798,False,False,True,False
6799,False,False,True,False
6800,False,False,True,False
6801,True,False,True,True
6802,False,True,True,False
6803,False,False,True,False
6804,False,True,True,True
6805,False,False,True,False
6806,False,True,True,False
6807,True,True,True,True
6808,False,False,True,False
6809,False,False,True,False
6810,False,False,True,False
6811,False,False,True,False
6812,False,False,True,False
6813,True,True,True,True
6814,False,False,True,False
6815,True,False,True,False
6816,False,False,True,False
6817,True,False,True,False
6818,True,False,True,False
6819,False,False,True,False
6820,False,True,True,False
6821,True,True,True,True
6822,True,False,True,False
6823,False,True,True,False
6824,False,False,True,False
6825,False,True,True,True
6826,False,True,True,False
6827,True,False,True,False
6828,True,False,True,False
6829,False,False,True,False
6830,False,False,True,False
6831,False,False,True,False
6832,False,False,True,False
6833,False,False,True,False
6834,True,False,True,True
6835,True,False,True,False
6836,True,True,True,False
6837,False,False,True,False
6838,True,True,True,True
6839,True,False,True,False
6840,False,False,True,False
6841,False,False,True,False
6842,False,True,True,False
6843,False,False,True,False
6844,False,False,True,False
6845,False,True,True,False
6846,True,False,True,False
6847,False,True,True,False
6848,False,False,True,False
6849,False,False,True,False
6850,False,True,True,False
6851,False,False,True,False
6852,False,False,True,False
6853,False,False,True,True
6854,False,True,True,False
6855,False,False,True,False
6856,False,False,True,False
6857,False,True,True,False
6858,False,False,True,False
6859,True,False,True,False
6860,False,False,True,False
6861,False,False,True,False
6862,False,False,True,False
6863,False,True,True,True
6864,False,True,True,True
6865,False,False,True,False
6866,True,False,True,False
6867,False,True,True,False
6868,False,False,True,False
6869,False,False,True,False
6870,False,False,True,False
6871,False,True,True,True
6872,False,True,True,False
6873,True,False,True,False
6874,False,False,True,False
6875,False,False,True,False
6876,False,False,True,False
6877,False,True,True,True
6878,True,True,True,True
6879,True,True,True,False
6880,True,False,True,False
6881,False,False,True,False
6882,True,True,True,True
6883,False,False,True,True
6884,False,False,True,False
6885,False,True,True,True
6886,False,True,True,False
6887,False,False,True,False
6888,False,False,True,False
6889,False,True,True,True
6890,True,True,True,False
6891,True,False,True,False
6892,True,False,True,False
6893,False,True,True,False
6894,False,True,True,False
6895,True,True,True,False
6896,False,True,True,False
6897,False,False,True,False
6898,False,True,True,True
6899,False,True,True,False
6900,False,True,True,False
6901,False,False,True,False
6902,False,True,True,False
6903,False,False,True,False
6904,True,True,True,True
6905,True,True,True,True
6906,True,True,True,True
6907,True,False,True,False
6908,False,False,True,False
6909,False,False,True,False
6910,False,True,True,False
6911,False,False,True,False
6912,False,False,True,False
6913,False,True,True,False
6914,False,False,True,False
6915,True,True,True,True
6916,True,True,True,True
6917,False,True,True,True
6918,False,False,True,False
6919,False,False,True,False
6920,False,False,True,False
6921,True,False,True,True
6922,True,True,True,True
6923,False,True,True,True
6924,False,False,True,False
6925,False,False,True,False
6926,False,True,True,False
6927,False,False,True,False
6928,True,False,True,False
6929,False,True,True,True
6930,True,True,True,False
6931,True,False,True,False
6932,True,False,True,False
6933,False,False,True,False
6934,False,True,True,True
6935,False,False,True,False
6936,True,False,True,False
6937,True,True,True,False
6938,True,False,True,False
6939,False,False,True,False
6940,False,False,True,False
6941,False,False,True,False
6942,False,False,True,False
6943,False,False,True,False
6944,False,False,True,False
6945,False,False,True,False
6946,False,False,True,False
6947,False,False,True,False
6948,True,False,True,True
6949,True,False,True,True
6950,False,False,True,False
6951,False,True,True,True
6952,False,True,True,True
6953,True,True,True,True
6954,False,False,True,False
6955,False,True,True,True
6956,False,False,True,False
6957,True,False,True,False
6958,False,True,True,True
6959,False,False,True,False
6960,False,False,True,False
6961,False,True,True,False
6962,True,True,True,False
6963,True,False,True,False
6964,False,True,True,True
6965,False,True,True,True
6966,True,False,True,False
6967,True,False,True,False
6968,False,False,True,True
6969,False,False,True,False
6970,True,False,True,False
6971,False,False,True,True
6972,False,True,True,True
6973,True,False,True,False
6974,True,False,True,False
6975,True,True,True,True
6976,True,True,True,True
6977,False,False,True,False
6978,False,False,True,False
6979,False,False,True,False
6980,True,False,True,False
6981,True,True,True,True
6982,True,False,True,False
6983,False,False,True,False
6984,True,True,True,True
6985,False,True,True,False
6986,False,False,True,False
6987,True,True,True,True
6988,True,False,True,False
6989,False,False,True,False
6990,True,True,True,False
6991,True,False,True,False
6992,True,False,True,False
6993,True,False,True,False
6994,True,True,True,True
6995,False,False,True,False
6996,False,True,True,False
6997,True,False,True,False
6998,False,True,True,True
6999,False,False,True,False
7000,False,False,True,False
7001,False,False,True,False
7002,True,True,True,False
7003,True,False,True,False
7004,False,False,True,False
7005,False,False,True,False
7006,True,True,True,True
7007,False,True,True,False
7008,False,False,True,False
7009,False,True,True,True
7010,True,False,True,False
7011,True,False,True,False
7012,False,False,True,False
7013,False,False,True,False
7014,False,False,True,False
7015,False,False,True,False
7016,False,False,True,False
7017,False,False,True,False
7018,False,False,True,False
7019,False,False,True,False
7020,True,True,True,True
7021,False,True,True,True
7022,False,True,True,True
7023,False,False,True,False
7024,False,True,True,True
7025,True,True,True,True
7026,False,True,True,True
7027,False,True,True,True
7028,False,True,True,True
7029,False,False,True,False
7030,False,False,True,False
7031,False,False,True,False
7032,True,False,True,False
7033,False,True,True,True
7034,True,False,True,False
7035,False,False,True,False
7036,False,False,True,False
7037,True,False,True,False
7038,False,False,True,False
7039,True,True,True,True
7040,False,False,True,False
7041,False,True,True,True
7042,False,True,True,True
7043,False,False,True,False
7044,False,True,True,False
7045,False,False,True,False
7046,True,True,True,True
7047,False,True,True,True
7048,False,False,True,False
7049,False,False,True,False
7050,False,False,True,False
7051,True,True,True,False
7052,False,False,True,False
7053,False,False,True,False
7054,False,True,True,False
7055,False,True,True,True
7056,True,True,True,False
7057,False,False,True,False
7058,False,False,True,False
7059,True,False,True,False
7060,False,True,True,True
7061,False,True,True,True
7062,False,False,True,False
7063,True,True,True,True
7064,True,True,True,True
7065,True,False,True,False
7066,False,True,True,True
7067,False,False,True,False
7068,False,True,True,False
7069,False,False,True,False
7070,True,False,True,False
7071,False,False,True,False
7072,False,True,True,True
7073,True,False,True,False
7074,False,True,True,False
7075,False,True,True,False
7076,False,False,True,False
7077,False,False,True,False
7078,False,True,True,True
7079,True,True,True,True
7080,True,False,True,False
7081,True,False,True,False
7082,False,False,True,False
7083,False,False,True,False
7084,False,False,True,True
7085,False,False,True,False
7086,False,False,True,False
7087,False,False,True,False
7088,True,True,True,True
7089,True,True,True,False
7090,False,False,True,False
7091,False,False,True,False
7092,True,True,True,True
7093,False,True,True,True
7094,False,True,True,False
7095,True,True,True,False
7096,True,False,True,False
7097,True,False,True,False
7098,False,False,True,False
7099,False,True,True,True
7100,False,True,True,True
7101,False,False,True,False
7102,False,True,True,False
7103,False,True,True,True
7104,True,False,True,False
7105,False,False,True,False
7106,True,True,True,True
7107,False,False,True,False
7108,False,False,True,False
7109,False,False,True,False
7110,False,False,True,False
7111,False,True,True,False
7112,False,False,True,False
7113,False,False,True,False
7114,False,True,True,True
7115,False,True,True,True
7116,True,False,True,False
7117,False,False,True,False
7118,False,True,True,False
7119,False,False,True,False
7120,False,True,True,True
7121,True,True,True,False
7122,True,True,True,True
7123,False,True,True,True
7124,False,True,True,False
7125,True,True,True,False
7126,False,False,True,False
7127,False,True,True,True
7128,False,True,True,True
7129,True,False,True,False
7130,True,False,True,True
7131,False,False,True,False
7132,True,False,True,False
7133,True,False,True,False
7134,True,False,True,False
7135,False,True,True,True
7136,False,False,True,False
7137,False,False,True,False
7138,False,False,True,False
7139,False,False,True,False
7140,False,False,True,False
7141,False,False,True,False
7142,False,False,True,False
7143,False,False,True,False
7144,True,True,True,True
7145,False,False,True,False
7146,False,True,True,False
7147,False,True,True,True
7148,True,True,True,True
7149,True,False,True,False
7150,False,False,True,False
7151,False,False,True,False
7152,False,False,True,False
7153,False,True,True,True
7154,False,False,True,False
7155,False,False,True,False
7156,False,True,True,True
7157,True,True,True,True
7158,False,False,True,False
7159,False,False,True,False
7160,False,True,True,True
7161,False,False,True,False
7162,True,True,True,True
7163,True,False,True,False
7164,False,False,True,False
7165,False,False,True,False
7166,False,False,True,False
7167,False,True,True,False
7168,False,False,True,False
7169,False,False,True,False
7170,False,False,True,True
7171,True,False,True,False
7172,True,True,True,True
7173,True,False,True,False
7174,False,True,True,True
7175,False,True,True,False
7176,False,False,True,True
7177,False,False,True,False
7178,True,False,True,False
7179,True,True,True,True
7180,False,True,True,True
7181,False,False,True,False
7182,False,True,True,False
7183,False,True,True,False
7184,False,True,True,True
7185,True,False,True,False
7186,False,True,True,False
7187,True,False,True,False
7188,False,False,True,False
7189,False,False,True,True
7190,False,False,True,False
7191,False,False,True,False
7192,False,False,True,False
7193,True,True,True,True
7194,False,False,True,False
7195,True,False,True,False
7196,False,False,True,False
7197,True,True,True,True
7198,False,False,True,False
7199,True,False,True,False
7200,False,True,True,False
7201,False,True,True,False
7202,True,False,True,False
7203,False,True,True,False
7204,True,False,True,False
7205,True,False,True,False
7206,False,True,True,False
7207,False,False,True,False
7208,False,False,True,False
7209,False,False,True,False
7210,True,True,True,True
7211,False,False,True,False
7212,False,False,True,False
7213,False,True,True,True
7214,False,False,True,False
7215,True,True,True,True
7216,False,False,True,False
7217,False,True,True,False
7218,True,True,True,True
7219,False,False,True,False
7220,False,False,True,False
7221,False,False,True,False
7222,False,False,True,False
7223,True,True,True,False
7224,False,False,True,False
7225,False,True,True,False
7226,False,True,True,True
7227,False,True,True,False
7228,False,False,True,False
7229,False,False,True,False
7230,False,True,True,True
7231,False,False,True,False
7232,False,False,True,False
7233,False,True,True,True
7234,True,True,True,True
7235,False,False,True,False
7236,False,True,True,False
7237,False,False,True,False
7238,True,True,True,True
7239,True,False,True,False
7240,True,False,True,False
7241,False,False,True,False
7242,True,True,True,False
7243,False,True,True,True
7244,False,True,True,True
7245,False,False,True,False
7246,False,False,True,False
7247,True,True,True,True
7248,True,False,True,False
7249,True,False,True,False
7250,True,False,True,False
7251,True,True,True,True
7252,False,False,True,False
7253,True,False,True,False
7254,False,False,True,False
7255,False,False,True,False
7256,True,False,True,False
7257,False,False,True,False
7258,False,True,True,True
7259,False,False,True,False
7260,False,False,True,False
7261,True,False,True,False
7262,False,False,True,False
7263,False,False,True,False
7264,True,False,True,False
7265,False,False,True,False
7266,True,False,True,False
7267,True,False,True,False
7268,False,True,True,False
7269,True,False,True,True
7270,False,False,True,False
7271,True,True,True,True
7272,True,True,True,False
7273,True,False,True,False
7274,False,False,True,True
7275,False,True,True,True
7276,True,False,True,False
7277,False,False,True,False
7278,False,False,True,False
7279,False,False,True,False
7280,True,False,True,False
7281,False,False,True,False
7282,True,False,True,False
7283,False,False,True,False
7284,False,False,True,False
7285,False,False,True,False
7286,False,False,True,False
7287,False,False,True,False
7288,False,False,True,False
7289,False,True,True,True
7290,False,True,True,False
7291,False,False,True,False
7292,False,True,True,True
7293,True,False,True,False
7294,False,True,True,False
7295,False,True,True,False
7296,True,False,True,False
7297,False,False,True,False
7298,True,True,True,True
7299,False,True,True,False
7300,False,False,True,False
7301,False,False,True,True
7302,False,True,True,True
7303,False,False,True,False
7304,True,False,True,False
7305,False,False,True,False
7306,True,True,True,True
7307,True,False,True,False
7308,False,False,True,False
7309,False,True,True,False
7310,True,False,True,False
7311,False,False,True,False
7312,False,True,True,True
7313,True,True,True,True
7314,False,False,True,False
7315,False,False,True,False
7316,False,False,True,False
7317,False,True,True,False
7318,False,False,True,False
7319,False,True,True,True
7320,False,False,True,False
7321,False,False,True,False
7322,False,False,True,False
7323,False,True,True,True
7324,False,True,True,False
7325,False,True,True,False
7326,False,False,True,False
7327,False,False,True,False
7328,False,True,True,True
7329,False,True,True,False
7330,False,False,True,False
7331,True,False,True,False
7332,False,True,True,True
7333,False,True,True,True
7334,False,False,True,False
7335,False,False,True,False
7336,True,False,True,False
7337,False,False,True,False
7338,True,False,True,False
7339,False,True,True,False
7340,False,True,True,False
7341,False,True,True,True
7342,True,False,True,True
7343,False,False,True,False
7344,False,False,True,False
7345,False,False,True,False
7346,True,False,True,False
7347,False,False,True,False
7348,False,False,True,False
7349,False,False,True,False
7350,False,False,True,False
7351,True,True,True,False
7352,False,False,True,False
7353,False,False,True,False
7354,True,False,True,False
7355,False,True,True,False
7356,False,True,True,True
7357,True,False,True,False
7358,False,True,True,False
7359,False,False,True,False
7360,False,True,True,True
7361,True,False,True,False
7362,False,True,True,True
7363,False,False,True,False
7364,False,True,True,True
7365,True,False,True,False
7366,True,False,True,False
7367,True,False,True,False
7368,True,True,True,False
7369,False,True,True,True
7370,False,True,True,False
7371,True,False,True,False
7372,False,True,True,False
7373,False,False,True,False
7374,True,False,True,False
7375,True,False,True,False
7376,False,False,True,False
7377,False,False,True,False
7378,False,False,True,False
7379,False,True,True,False
7380,True,False,True,False
7381,True,False,True,False
7382,False,True,True,False
7383,False,True,True,True
7384,True,False,True,False
7385,False,True,True,True
7386,False,True,True,True
7387,False,True,True,True
7388,True,False,True,False
7389,False,True,True,True
7390,False,False,True,False
7391,False,True,True,False
7392,False,False,True,False
7393,True,False,True,False
7394,False,False,True,False
7395,True,False,True,False
7396,False,False,True,False
7397,False,True,True,False
7398,False,False,True,False
7399,False,True,True,False
7400,False,False,True,False
7401,False,False,True,False
7402,True,True,True,False
7403,True,True,True,True
7404,True,True,True,False
7405,False,False,True,False
7406,False,True,True,True
7407,False,False,True,False
7408,True,True,True,False
7409,False,False,True,False
7410,False,True,True,True
7411,True,True,True,True
7412,True,False,True,False
7413,False,True,True,False
7414,False,True,True,False
7415,True,True,True,True
7416,False,False,True,False
7417,False,True,True,False
7418,False,False,True,False
7419,False,False,True,False
7420,False,False,True,False
7421,True,True,True,True
7422,False,True,True,False
7423,False,False,True,False
7424,True,False,True,False
7425,False,True,True,True
7426,False,False,True,False
7427,True,True,True,True
7428,False,False,True,False
7429,False,True,True,False
7430,False,False,True,False
7431,True,False,True,False
7432,True,True,True,True
7433,False,True,True,True
7434,False,True,True,True
7435,True,True,True,True
7436,True,False,True,False
7437,False,False,True,False
7438,False,True,True,True
7439,False,False,True,False
7440,False,False,True,False
7441,False,False,True,False
7442,True,False,True,False
7443,False,False,True,False
7444,False,True,True,False
7445,False,True,True,False
7446,False,False,True,False
7447,False,False,True,False
7448,True,False,True,False
7449,True,True,True,True
7450,True,False,True,False
7451,False,False,True,False
7452,True,False,True,False
7453,False,True,True,True
7454,True,False,True,False
7455,False,True,True,True
7456,False,True,True,False
7457,True,True,True,True
7458,False,False,True,True
7459,True,False,True,False
7460,False,False,True,False
7461,False,False,True,False
7462,False,True,True,True
7463,False,False,True,False
7464,False,False,True,False
7465,True,False,True,False
7466,False,True,True,False
7467,False,False,True,False
7468,False,True,True,True
7469,False,True,True,True
7470,False,True,True,True
7471,False,False,True,False
7472,False,False,True,False
7473,True,True,True,False
7474,False,True,True,False
7475,False,True,True,True
7476,False,False,True,False
7477,False,False,True,False
7478,True,True,True,True
7479,False,False,True,False
7480,False,False,True,True
7481,True,False,True,False
7482,True,True,True,False
7483,False,True,True,True
7484,False,False,True,False
7485,False,True,True,False
7486,True,False,True,False
7487,False,False,True,False
7488,False,False,True,False
7489,False,False,True,False
7490,False,False,True,False
7491,False,True,True,False
7492,False,False,True,False
7493,True,True,True,True
7494,False,True,True,True
7495,False,False,True,False
7496,False,False,True,False
7497,True,False,True,False
7498,False,True,True,False
7499,False,False,True,False
7500,False,False,True,False
7501,False,True,True,True
7502,False,True,True,True
7503,False,True,True,False
7504,False,True,True,False
7505,False,False,True,False
7506,False,True,True,False
7507,True,False,True,False
7508,True,True,True,True
7509,False,False,True,False
7510,False,False,True,False
7511,False,False,True,False
7512,False,False,True,False
7513,False,False,True,False
7514,True,False,True,False
7515,True,False,True,False
7516,False,False,True,False
7517,False,False,True,False
7518,False,False,True,False
7519,False,True,True,True
7520,False,False,True,False
7521,True,False,True,False
7522,False,False,True,False
7523,True,False,True,False
7524,False,False,True,False
7525,False,True,True,True
7526,False,True,True,False
7527,False,False,True,False
7528,False,False,True,False
7529,False,False,True,False
7530,False,False,True,False
7531,True,False,True,False
7532,False,False,True,False
7533,False,False,True,False
7534,False,False,True,False
7535,False,True,True,True
7536,False,False,True,False
7537,True,True,True,True
7538,False,False,True,False
7539,False,False,True,False
7540,True,False,True,False
7541,False,False,True,False
7542,False,True,True,False
7543,True,False,True,False
7544,True,False,True,False
7545,False,False,True,False
7546,True,False,True,False
7547,True,False,True,True
7548,False,True,True,False
7549,False,False,True,False
7550,False,False,True,False
7551,False,False,True,False
